,youtube_id,comment,like_num
282,chaimajimin,8 years ago when i first listened to it i laughed so hard i found it silly song and the channel i watch used to play it at least 3 time a day so i used to it and  i like its one of my favourite songs 💜💜,9개
283,당탕박,0:24 겨울방학이 이까지 연기된걸 예견한 대사. 장범준은 이 모든 상황을 본거다. 장범준 그는 대체..,0개
284,자연인,"비록 코로나 바이러스 땜에
제대로 된 봄 기운을 느끼진
못 하겠지만 이 노래를 
들으며 봄을 그나마 느껴보자.",794개
285,구누,아 진짜ㅋㅋ 저 노란색 머리분 너무 데이브 닮으셨엌ㅋㅋㅋ,1개
286,UmmiSuraya,Knowing bros brought me here,0개
287,YenLinhDao,It's springtime again and just like every year I came here to listen to this masterpiece.,4개
288,MC,"After few years,still no one talk about Kang Sira PD101 here :(((",2개
289,한도경,와..벌써이노래가 8년전이네 시간빨리간다...ㄷㄷ,1개
290,ahmadarkan,I'm watching this vidio cz j hope singing this song,0개
291,김민석,브래드 근황보고온사람?,2개
292,Rhea,I first fell in love with this song when I heard it in the return of superman.🥺,0개
293,읃등,"방탄 얘기 그만해ㅠ
This is not a video of bts. Stop talking about bts. plz...🙁",296개
294,JohnNinenine,This feels like a copycat version of Tenterfield Saddler by Peter Allen,0개
295,longzheli,ㅎㅎㅎ기분조와저,1개
296,lia,I'm here cause woojin and jisung♥️,5개
297,ViviB,En el manhwa fools todos querían aprender a tocar esta canción en guitarra 🙈,0개
298,Mellifluous,"진짜 역겹다
방탄팬 어느정도가있지
좋은댓글많았는데
해외팬들 때문에 다 묻혔네",118개
299,lisajungkookshipper,"I am torn between this and spring day by bts. Oh well, I can play both songs hahaha",6개
300,ruthlessrays,Such a timeless song,0개
301,AnissaAlfian,2020.. Present..,0개
302,김기수,8년전 오늘,2개
303,AafifaS,Plot twist of this mv is so cute,0개
304,saikikismybabydaddy,idk why but they remind me of ben&ben but korean,0개
305,Bitia,💕💕,1개
306,minny,who else is coming here as spring approaches!!!🌸🌸,1개
307,nothingg,Can't believe it's been 4 years already...I remember when this song was everywhere. Still love this song :) has such a sweet feeling,395개
308,감자,"와 ㅁㅊ 이게 2012년 노래라니 말도 안돼 ㅁㅊㅁㅊㅁㅊ
지금은 아내분이랑 잘 살고 계시겠지",1개
309,royseo,뮤비 웰케 귀엽냐 ㅋㅋㅋㅋㅋ 노래 너무 좋다..,1개
310,겜록스tv,지금도 듣는사람 있나??,1개
311,이윤지,e학습터땜에 오신분....,1개
312,흑흑,"""라이엇은 벚꽃엔딩 판테온을 만들어달라!""",549개
313,최영진,벚꽃의 원산지가 한국이다. 일본이아니다.,6개
314,Robbiepurple,IU bring me here 😍 Good song,1개
315,임필수,봄도 아닌데 와버렸네;;;,1개
316,홍효정,노래가너무좋아요~~^^,1개
317,NikkiStar,Who else knew that they were coming for that tree instead of the girl because they watched too much kdramas to expect the plot twist? :) ,106개
318,ShamimaTasnim,Subtitles please,0개
319,간단한미역국레시피로구독자모으기,0:26,0개
320,bkyuni,I wish i can visit korea..This days too chaotic,0개
321,josh,Fools brought me here,0개
322,SGY,잘지은 노래하나 열빌딩 안부럽다.,14개
323,dayanastyles,Come here bcs hyungsik,0개
324,고등어운동유튜브,0:25 여기서 겨울방학이 좀더 길었으면 좋겠다하는데 지금 겨울방학이 몇주가 연기되는거야 ㄷㄷ,0개
325,남박지용,진짜 벛꽃엔딩...  이네....,1개
326,김민수,코로나 너무 심해진 지금 이번년도 빨리 지나고 적어도 내년 봄엔 마스크 안써도 되는 세상에서 살고싶다 정말로 너무 지긋지긋하다 코로나,3개
327,eunjioppa,"every year, when the spring comes, I start playing this song for hours and I feel like im in heaven",26개
328,ChimayMzhTxRLuUW,Legendary all the way 💚♥️💚,0개
329,이모띠,와 겁나 오래된 노래네 ㅋㅋㅋㅋㅋ 8년전이네 ㅋㅋ,1개
330,ManuelaBalam,Amo :),2개
331,아라,날씨는 쨍쨍하지만 그리 덥지도않고 바람도 선선하게 부는 날씨에 하늘위를보면 구름이 둥실둥실떠있고 옆에는 벛꽃나무랑 꽃들이 있는 산책길에서 내 친한사람과 같이 도순도순애기하며 행복하게 그 거리를 걷고 싶다,1개
332,JM주남,"이게 6년전인데 아직도듣고있네 ㄷㄷ 
띵곡 ㅇㅈ(1월달에쓴거)

자자 이제 주목!! 벛꽃 몰려올거같네요 노래와함께 < 3월 31일에 쓴거",214개
333,소희,"벚꽃엔딩, 무한도전, 건축학개론, 2012 이 때 좋았지",1개
334,millarayCartes,Me encanta ♡♡♡♡,0개
335,PROSOTO,"Hermosa canción.. no conocía a estos chicos,  alguien sabe si aún siguen ??",0개
336,JungkookwifeButhedontknow,This will forever be my favorite spring song,4개
337,MintiMin,Came back here after 4 years. I really miss them T.T,92개
338,예슈아곧오신다,"저는 이노래들으면 학교에서 그림그리고 뮤직비디오(?) 만든거 생각나요ㅠㅠ
이런노래들으면 동심으로 돌아가는 기분...",2개
339,모닝,데이브다~~~~~~~,1개
340,아영어학원숙제그지같다,"현 중3입니다 초2때부터 알게된 곡인대 이게 장범준님 곡인줄 몰랐네요 ㅋㅋㅋㅋ 저는 중1때부터 롤창인생을 시작해서 이번에 실버판테온을 통해 장범준 님 을 알게되었고, 다른곡도 찾아보던중에 이 노래가 나와서 깜작 놀랐습니다 ㅋㅋ",5개
341,YuiHin,2020 anyone ?,0개
342,신현우1834,진심 그렇게 많이 들었는데 뮤비는 오늘 처음으로 찾아서 본다...,529개
343,SungjinSong,코로나 C팔 진짜,1개
344,경찬,지금도 보는사람 없겠쥐 ㅋㅋㅋㅋ,1개
345,TatianaAraujo,Brazillian hereeeeeee✊ 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0개
346,약빤발라크,"다시, 벚꽃",2개
347,장원,이 노래만큼 이렇게 오랫동안 1년에 1번씩은 무조건 차트 순위권 드는 노래가 있을까,152개
348,DishaSarkar,"Am I the only one here who was using Pinterest and found a wallpaper with this song's name on it and set it as wallpaper then wanted to know what song it was?







No one? Yeah.... I knew it...",0개
349,MarkusSiagian,Did Anyone came here because of Running Man? I listened to this song from the variety show Running Man and I liked it. So easy listening,0개
350,Bluerosa,"Wow I didn't know that this song is awesome 



Spring day......?",1개
351,cozy,0:26,0개
352,모두의가족부,뮤비 제대로 본 적 없는데 내용 잘 보니까 개웃기네 ㅋㅋㅋㅋㅋ,1개
353,최지호,0:26,0개
354,KimFamily,와 이거 저에 학교에서 들었는데 또 들으네요 이 노래 참 좋다,1개
355,안수연,0:01,0개
356,우진님등장,"우리 엄마가 정말 좋아했던 노래인데ㅎㅎ
많은 여성들과 손 잡고 걷는 생각은 참 많이 했는데 왜 엄마랑 같이 할 생각은 못했을까요
엄마 우리 하늘에서 만나면 꼭 같이 노래 들으면서 걷자 사랑해 우리 엄마 아이디에요 욕은 하지 말아주세요ㅎㅎㅎ",399개
357,NonaNanna,i love this song when i first hrd it.. love from indonesia,2개
358,이무기인싸,와..... 봄하면 이 노래밖에 생각안난다! 다들 인정 하죠?,3개
359,방향제멜론,2021년 첫댓글이다..,0개
360,안수연,0:1,0개
361,mi,진짜 어딜가나 bts..나만 지겹나,153개
362,문재인탄핵사형,"봄스커 봄스커의 장봄준이 부릅니다
벚꽃 연금",1개
363,훼잇빌한인장로교회,i am Korean and i live in America. I just can type in Korean. but I can do this... ㅠㅠ,0개
364,PassingBy,이 곡 모르면 간첩ㅋㅋㅋ,0개
365,PaluHope,Muito bom ♡,0개
366,정재헌,이노래는 좋겠다 봄만되면 차트에 올라서....,48개
367,재주도SGDK,어떻게 이런 생각하지?!!1:18,1개
368,ImeneBouz,Timeless,0개
369,youshouldbesleeping,Came here because of manhwa fools,1개
370,남자,2021,1개
371,nostlgxx,"이제 또 올라온다,, 멜론차트 재진입ㅋㅋㅋㅋㅋㅋ앞으로 10년 뒤에도 사람들 기억에선 잊혀지지 않을듯",159개
372,키주TV,네가 4살 때잔엌ㅋㅋ,1개
373,강정림,ㅋㅋㅋㅋ조횟수 지렸다.ㅋㅋㅋㅋ,1개
374,KongpobSarawat,Verivery brought me here... 💙,1개
375,134340,Here because ateez 💙💙,0개
376,LovelyPoblete,"You can hear this song in almost every korean show during spring. 😍
I just found out who was the singer after watching TROS. Appa fighting!",780개
377,MatildeMagalhes,I'm here because of a manhwa named fools,0개
378,봉봉200,8년이 지낫지만 봄에 길거리에서 이 노래를 못들은 해 는 한번도 없다,2개
379,DrawingRabbit드로잉레빗,여자 말고 벚꽃나무를 원한겨..?,1개
380,ManangFangirl,GOT7 Jinyoung made me listen to it 💚,4개
381,Toraosan,The legend usually has no many song. They only release one song when debut yet it's last long forever. They are legend.,82개
382,나한국인임youfate,2021년 출체 댓글이 만아질 예정,0개
383,ViktorKjr,"Really missed my students life. Played busker-busker songs in bus way to my campus with trip about an hour. This one got to be my favorite but, ‘Love At Its First’ also a song which signifies myself as a grown up man. Thanks to this legendary band <3",3개
384,박찬율,아니 선생님 온라인수업에서 이걸보게합니까....?,1개
385,Sora,Gente vengo por fools y me quedo por qué es alta cancion,0개
386,덕질계,이제 곧 길거리에서 이노래 많이 들리겠구먼... 시간 진짜 빠르다...이게 벌써 7년전 노래....ㅠㅠ😭,52개
387,크리즈원에플,"그래......역시 장범준밖에 없다.....이수,박효신 노래 부를라다가 이거 부르니까 천국이 따로없네ㅋㅋ",1개
388,채,ㅋㅋㅋㅋㅋㅋㅇㄴ 8년전 영상인데 댓글들 다 최근이야ㅋㅋㅋ ㅋ,0개
389,우주와하준TV,"2012:우와 노래 좋다
2020:히든싱어 보고왔어요 편해준ㅋ",1개
390,물은셀프예요사장님,2021 세기의 대결. 코로나 vs 벛꽃엔딩,1개
391,정정미,곧 온다~~봄  빨리와라  미세먼지는 델꼬오지말고~너만 빨리와라,55개
392,스타셀,생각해보니까 이노래 나왔을때 초 2였네...,1개
393,방구빵우리는방구가족방구빵뽕뿡,장범준천재♡,1개
394,박지민,코로나땜에 이곳으로 달랜다,1개
395,이야맛이이기똥차다,봄인데 왜 우리한텐 봄이안오는걸까..,1개
396,YouthOne,Finally! I found this. You don’t know how much time I spent to find this!! D,52개
397,이이지웅,곰탕같은 노래.. 재탕해도 여전히 깊은 맛이,1개
398,SHKIM,20년에도 들으러 왔습니다. 다들 건강한 봄 됐으면...,1개
399,별이,온라인학습때문에 온사람 손!,1개
400,penguinic,"somebody told me that Akdong Musician Time And Fallen Leaves is an autumn anthem, then Busker Busker Cherry Blosson Ending is a spring anthem! XD ",6개
401,JanssenLynn,"I had known this song for the first time in 2012 because of my Korean friend, his name is Jo Jong Geun. He said this song very popular that time in Korea. But then I lost contact with him since he has a girlfriend and his girlfriend was very jealous with me😄",1개
402,kloamncz,벚꽃엔딩 이후에 봄 대표곡이 나올까 ㅋㅋㅋㅋㅋㅋ,0개
403,안수연,1:00,0개
404,재넌보호위원회,실버 판테오온오오온~~,1개
405,박진영,"시대를 안타는 노래. 100년이 지나도, 300년이 지나도 봄만 오면 사랑받을 노래다.",1개
406,이도연,이곡의 라이벌인 봄봄봄이 조회수가 더 높다니.....,1개
407,BTSARMY,Came here because of BTS💜,0개
408,domilama,❤️❤️❤️,0개
409,KatherineCisneros,Vengo de Fools xdxd,1개
410,김선표,크리스마스에  캐롤이 있다면 봄에는 벛꽃엔딩이 있다,232개
411,김현민,"봄하면 떠오르는 삼대장
버스커 버스커
로이킴
꽃가루",1개
412,연초연어초밥,그리고 처음에 나오는 그림 나만 귀엽나 ㅋㅋㅋㅋ,0개
413,FranciaLopez,"Stray kids :,)",0개
414,혜진,"아니 잠깐만.. 이게 8년전 노래요..?ㅋㅋㅋㅋ
지금도 엄청 좋아하고 잘듣고있는데 뭐야..
진짜 세월빨리갔어 퓨ㅠㅠㅠㅠㅠㅠㅠ",0개
415,전설의이름,교과서에 실려도 이상하지 않을 노래.ㅋㅋ,400개
416,AasAasds,얼었던 겨울이 녹는노래,2개
417,하클,지구 온난화 최대 피해자 댓글 어디 갔냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개
418,이모띠,노래 너무 좋다,1개
419,전기민들레,이게 8년전이라니 시간 빠르다..,1개
420,public,어떻게 노래가 7년이 지나도 촌스럽지가 않고 그때듣던 그 느낌을 그대로 전달하는거지 버스커버스커 대단하다 진짜..,140개
421,몬붕이,플래티넘 갈거야~,1개
422,정유진,2021 출첵,0개
423,제루,8년이나 됬구나 다시들어도 너무좋다.,1개
424,조현준,역시  장범준 👍👍👍👍👍👍👍👍👍👐👍👍👍♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,1개
425,Syoobi,I listen to this song for probably more than 6 hours already..  It just puts me into a happy mood!,23개
426,YouLocalWeirdo,I’ve come here because of a bl manwha and I regret nothing,0개
427,La0taku,Apuesto a ke llegaste aki por Fools 👺👌🏻🌸,0개
428,kinanakajima,♡♡♡♡♡♡♡from🇯🇵,0개
429,LeidyAO,Realmente me enamoré  de la música uf 💜,1개
430,Jumana,the song is back on melon music chart again!!!,39개
431,아잉,1:20,0개
432,PujiRestuMaulida,Korean spring national anthem,0개
433,현성,썸네일보고 가운데 분 미국에서온 데이브인줄,20개
434,이솜사탕,0:26,0개
435,sangson,멜론차트에 60위더라..스멀스멀 올라오는거 보니 봄이오긴 왔나보다,615개
436,고명수,2021년 출첵,0개
437,정수아,왕^^~~~~~좋다!!저 팬이에요!!,0개
438,나문희,범준이형 실버탈출기를 기원하자,1개
439,김진욱의미국VLOG,와....썸네일...데이브인줄 ㅋㅋㅋ,0개
440,SHINeeNAilee,Am I the only one who came here because I remembered when it was released as the huge monster it was and wanted to hear it again? Yes?,214개
441,hh,형태님..노래내주세유ㅠㅠ,0개
442,잉속았지,다시 뜰 시간 왔노,1개
443,곽춘배,대한민국에서 이거 모르면 진짜 사람아님ㄹㅇ,1개
444,안수연,1:34,0개
445,함승우,돌아오는봄이되면 이노래를 혼자듣고있지 않기를...,364개
446,나나,장범준 ㅋ,1개
447,건희,"제발 코로나,미세먼지는 가고 봄 바람만 오기를...",1개
448,사랑해요입분,보고싶은장법준,1개
449,파란오렌지,"모든계절을 다 이 노래로 보내네ㅎㅎ
빨리 코로나는 가고 벚꽃을 볼 수 있는 날이 오면......",1개
450,melissapeach,sad that all of the comments are about bts instead of the actual song,363개
451,이우키,이야 판테장인 풋풋한거 봐 ㅋㅋㅋㅋㅋㅋ,1개
452,썹썹이,와 어릴때 개 많이 들었는데... ㅎㅎ,2개
453,김루킹,배란다 창밖은 벛꽃엔딩 나가면 핵피엔딩 쉬발,1개
454,SN,진짜 세상에서 제일 설레는 노래 같당..,0개
455,SrijayaSalim,So this is the most downloaded song of all time in South Korea ? like it ^^,257개
456,아침낮잠,"0:23
5252아직은 안 된다구. 2년만 기다려",0개
457,lilmamagc,They better re release this for the 10 yr anniversary,0개
458,박세빈,"몇년째 봄되면 1위하는 노래.,,",1개
459,니나,"This was the song Gu Seung Joon sang when he was in the car with Seo Dan 😭😢

Why does he frickn have to die 😭😭

#cloy

구 승 준!!! 😭😭😭😭",1개
460,sunk,크리스마스 캐롤송처럼 이제 봄에 안들리면 허전해,116개
461,AdindaNurulHusna,am i the only one who came here because fools lol ?,0개
462,한달랭커,실버 빵테온~,1개
463,LionelMessi,이 노래가 그 봄만되면 돈을 쓸어담는다는 그 노래인가요?,1개
464,너닉씹덕같아,추운 가을밤에 이불둘러쓰고 보고있는사람 손?,1개
465,FERNFEFO,2020!!!!🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻🤚🏻,1개
466,FitrianiGiringan,Who’s here after watching Mtopia?,0개
467,리해,그대여 하는순간 마음속으로 아 이거지,1개
468,강정림,8년전..,1개
469,ytfreq,simon and martha's link to the article brought me here,17개
470,로봇,"(음악)
그대여그대여그대여그대여그대여
(음악)
오늘은우리같이걸어요이거리를
(음악)
밤에들려오는자장노레어떤가여~~
오예~
(음악)
몰랐던~그대와 단둘이 손잡고
알수없는이떨림과
둘이걸어요~~
(음악)
봄바람휘날리며~
흩날리는벚꽃잎이~~
울려퍼진이거리를
둘이걸어요
봄바람휘날리며
흩날리는벚꽃잎이
울려퍼진이거리를
둘이걸어요
봄바람휘날리며
흩날리는벚꽃잎이
울려퍼진이거리를
둘이걸어요
(음악)
그대여이제
나중에ㅆㅇㅈ",10개
471,IrhamK,Ada gak yang dari Indonesia nonton ini?,1개
472,채연,봄되니까 이 노래가 생각나군 ㅎㅎ,1개
473,까꿍즈,"대한민국 4계절이다.
장'봄'준, 여름,가을,겨울",1개
474,Ayyydollfiddler,Very indie-ish. That explains why Koreans love them.,66개
475,성씅이에게임방송,아 개축억ㅠㅠ,0개
476,MiuTrn,23/8/2020❤️,0개
477,뚱띵이07,3:10 윤균상..?,0개
478,SaypanBank,ชอบเพลงนี้มาก ฟังตั้งแต่ออกใหม่ๆ เมื่อคืนย้อนไปดู Flower boy bromance นัมจูฮยอกกับจีซู ร้องเพลงนี้ เลยคิดถึงกลับมาฟังอีก❤️,0개
479,고등학생헬창,곧 거리에 울려퍼질 곡.,54개
480,장용재,ㄴㅋㅋ 너무좋앙,0개
481,됐다됐어,와 뮤비 진짜 추억이다 봄에 1학년때 선생님이 틀어줬던 기억이...,0개
482,김송희,2배속 개웃김,1개
483,오은석,브레드 드럼 진짜 얌전하게 치네...,0개
484,밍밍,가고픈 대학 붙어서 내년엔 벚꽃구경가자 !!,1개
485,기철없는이,"2019: 봄바람이 휘날리는~
2020: 코로나가 휘날리는~",0개
486,knt,원레 소속사 stone music 이였음? 아님 바뀐건가,1개
487,오지예,이게 벌써 8년전이다,1개
488,에레헤헤헿래렣레래레레레,이 노래만 들으면 마음한켠으로는 좋고 한켠으로는 설레고또 한켠으로는 슬프다 옛날에 엄마랑 동생들이랑 다같이 가족끼리 봄에 꽃보러 손잡고 가는 거랑 차타고 드라이브하는게 생각나면서 또 서로 많은 이야기를 하고 하하호호 행복하게 보낸 봄에 대한 기억들이 새록새록 떠 올라 나를 다시 과거로 돌아가는 듯한 느낌을 주고 항상 이노래를 들으면 마음이 싱숭생숭해지고 따뜻해지고 울컥하고 진짜 여러가지 감정이 들면서 항상 잊혀질 수 없는 기억으로 반주만 들어도 떠올라 나를 행복하게 해준다 ㅠㅠㅠ 다시 전으로 돌아갈 수는 없지만 늦기 전이라도 가족과 함께 이노래를 들으면서 새로운 추억을 만들어야겠다는 생각을 오늘도 해본다,176개
489,수달의염원,봄만 되면 다시 떠오르는 전설의 노래,1개
490,오오오,"어차피 이노래는 니 노래아니야
커플되면 다시 와라",1개
491,아가츠마젠이츠,그와중에 토끼 귀엽당...ㅎ,0개
492,니코니니코,코로나 메로나?????,1개
493,SOMETHING,2000만 뷰라니 말도 안되네..... 최소 3억뷰여야지,37개
494,TsalisAcha,I'm wondering about how Busker Busker is doing these days. Anyone keeping updates on them? What is their latest song?,2개
495,실압근짱구,이렇게 봄에 어울리는 노래가 또 어딨을까,1개
496,BrookeKimchii,"Heard this for the first time,
three and a half years ago in Korea. 😂 
Then I Heard it again six months ago in Korea.. 
I am Missing Korea so I sit here and listen. 
A classic 💙",2개
497,그녀,지갑엔딩은 없었다,1개
498,VivianK,"이 노래 별로 좋아하지 않았는데, 이제 21살 재수해서 대학교 들어갈 상황에서 들으니 좋네요. 그동안 봄을 즐겨보지 못했었네요. ㅋㅋ지금 들어갈 곳이 원하던 대학은 아니지만 앞으로 나아갈 길은 제가 그리던 길로 갈거예요. 모두 행복한 한 해 보내세요.",285개
499,뀨우,형태 뭐하고사냐 ㅠㅠㅠ,0개
