,youtube_id,comment,like_num
578,AeshaKim,"Thanks to J-Hope and Jungkook, I know this song. It's so nice and calming!",1개
579,아무말,내 초등학교 3학년 시절 그립네,1개
580,초아,봄 마다 들으면좋음! (겨울도),0개
581,김동영,그대여~,0개
582,Vn,There need to be an English version of this so we can all sing along,4개
583,채연,봄되니까 이 노래가 생각나군 ㅎㅎ,1개
584,에그후라이,8년이나 지났어ㄷㄷ 세월 참 빨리 흐른다,0개
585,수아,2020 겨울 출첵이댱,0개
586,SOMETHING,2000만 뷰라니 말도 안되네..... 최소 3억뷰여야지,37개
587,kimelena,무려 8년전 영상이지만 잘 봤습니다~♡구독과 좋아요 누르고 갑니다!,0개
588,유포딸,"와 시원해요:)
ㅎㅎㅎㅎㄹ",0개
589,방구석개구리,와 이 노래가 벌써 7년 됐다니..,232개
590,VivianK,"이 노래 별로 좋아하지 않았는데, 이제 21살 재수해서 대학교 들어갈 상황에서 들으니 좋네요. 그동안 봄을 즐겨보지 못했었네요. ㅋㅋ지금 들어갈 곳이 원하던 대학은 아니지만 앞으로 나아갈 길은 제가 그리던 길로 갈거예요. 모두 행복한 한 해 보내세요.",285개
591,RobertLewandowski,썸네일 데이브아니냐 ㅋㅋ,0개
592,사람입니다,"봄이 그립다..............언제쯤 나갈수있을까?ㅠㅠ??ㅠㅠㅠㅠ벌써 12달인데 하,.........집에서 .............너무힘들다 이노래듣도 다들 힐링 하세요~!~!~!~!~!~~~~~~~~~~~~!~!~!~!~
^.^",0개
593,GMK,히든싱어 보고 온 사람,1개
594,민규,벌써 8년전ㄷㄷ,0개
595,AngelELFExoL,Anyone here after watching Mtopia ep 12 ??,0개
596,히나,봄바람 휘날리며~~~~~~~~☺☺☺☺~💕💕💕💕💕💕💕💕💕💕👍👍👍👍👍,0개
597,까불ZI말랬ZI,"21살되고 이노래 듣는데 뭔가 눈물난다 ㅠㅠ
어릴때 생각난다 ㅠㅠ 추억이다",0개
598,배그땅이,벚꽃잎이 흩날리는 것은 우리 숙제가 날라갔으면 좋겠다라는 생각이 자꾸드네요... 그리고 코로나19 조심하시고 우리나라 화이팅!!,2개
599,지원준,형 사랑해,0개
600,구독수에따른로이환의영정확률,또 이 계절이 오니 노래방 순위에서 슬금슬금 올라오는거 개웃기네 ㅋㅋㄱㅋ,173개
601,김은미,토끼ㅋㅋㅋ,0개
602,김민선,이제 또 스멀스멀 올라오겠군..,3개
603,최기호,강시라 예뻐요~,0개
604,NguyenHue,너무 노래가 좋아요!!,0개
605,홍안나,둘이 걸어요 ~^^,0개
606,막대사탕,다시 보니깐 썸네일에 가운데 사람 대도서관님 닮으셨음ㅋㅋㅋ,0개
607,DucAnhNguyen,"So It's spring now, let's bring this back ^_^",68개
608,fu88nction,봄이오면 시작되는 벚꽃연금,1개
609,김혜민,4:00/4:56,0개
610,버려,"벚꽃을 보면 너가 생각나 자갸♡


맞다 나 남친없다",4개
611,홀릭,노래 너무조타 ❤❤❤💝💓💖💞💕💝,1개
612,유챌챌린지유튜브,ㅋㅋㅋㅋ 추억이네,0개
613,내일상에피처링,뮤비를 벚꽃 폈을때 찍었다면 더 대박이었을텐데..아쉽,1개
614,김익진,오빠짱😛,0개
615,BillyHerrington,올해는 봄바람 쐬러는 못가지만 이 노래만 들으면 한결같이 봄느낌나고 좋다,4개
616,가을이,진짜 오랜만이다,0개
617,이다은,"만약에 봄이 없어지면
이 노래틀고 3월~5월 보낸다",1개
618,HsC,우리  아파트에서 벚꽃축제할때 이노래 진짜  엄청 들렸는데 초등학교때  2012 2013 2014 2015 2016이때 까지 벚꽃축제했는데 밤에 시끌벅적  환하고 애들다 나가서 놀고 엄마들끼리 포차에서 먹고 놀이기구타고   차트는항상 치고올라오고 추억이다....  이젠 이런일은 없구나,1개
619,RINAMUSIC,"봄 바람 휘날리며~ ~ ~ 
너므 조아",0개
620,MINAHNAMHO,I like how this more popular then kpop in Korea I don't like it. Ahh I don't fit in anywhere I thought kpop was popular,3개
621,주겨버려,오 대박 5살때 들었는데 벌써 예비중!!,0개
622,박상호,ㄹㅇㅋㅋ,0개
623,이승훈,봄봄봄 봄이왔어요~,0개
624,박채영,방탄노래보다 유명하단걸 말해주고 싶은대 영어가 안돼 시발! 제발 버스커버스커는 놔둬 외국인들아,37개
625,얼음소녀,4:05 엥?,0개
626,강경선,ㅇ우덫늩,0개
627,치킨,고3 수험생 출췍,0개
628,Yena,ボムたんが好きな歌これかな？🧸,0개
629,우진호,"솔직히 이 노래는 언제까지 히트칠까..
딴노래들은 솔직히 고작 1년정도 히트치고 끝인데 이노래는 계속 봄만 되면 히트친다. 이러다 진심으로 30년뒤에 봄에도 길거리에서 벚꽃엔딩을 들을 수 있을지 모른다.",165개
630,노랑고래,"(가사가 안보이길래 올려요)
그대여 그대여 그대여 그대여
그대여
오늘은 우리 같이 걸어요
이 거리를
밤에 들려오는 자장노래
어떤가요 오예
몰랐던 그대와 단 둘이 손 잡고
알 수 없는 이 떨림과
둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
오예
그대여 우리 이제 손 잡아요
이 거리에
마침 들려오는 사랑 노래
어떤가요 오예
사랑하는 그대와 단 둘이 손잡고
알 수 없는 이 거리를
둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
바람 불면 울렁이는
기분 탓에 나도 모르게
바람 불면 저 편에서
그대여 니 모습이 자꾸 겹쳐
오 또 울렁이는
기분 탓에 나도 모르게
바람 불면 저편에서 그대여
니 모습이 자꾸 겹쳐
사랑하는 연인들이 많군요
알 수 없는 친구들이 많아요
흩날리는 벚꽃 잎이
많군요 좋아요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
봄바람 휘날리며
흩날리는 벚꽃 잎이
울려 퍼질 이 거리를
우우 둘이 걸어요
그대여 그대여 그대여 그대여
그대여",185개
631,김리그,과제 tlqkf~~,0개
632,톨이햄,벌써 8년이나 지났는데 봄만 되면 유명해진닼ㅋㅋ,0개
633,2040507김한준,예상치 못한 전반,0개
634,SelmaPark,Şarkı çok güzel... İnsanı mutlu ediyor.,0개
635,수능공부열심히하자,2070?,0개
636,이인숙,ㄷㅅㄷㄴㄷ,0개
637,ChinCheong,봄에사랑은오고 코로나는가시길,1개
638,이누야샤,벌써 8년전 ㅎㄷㄷ,0개
639,정재영,"그는 몇달 째 실버 3,4에 머물러 있었다",0개
640,ArthurKoh,"The song has returned again! Cut off one head, and two more shall take it's place!",4개
641,Brittany,Life must have been so much more boring when there wasn't the internet to bring bands from around the world right onto our doorsteps. This is amazing.,6개
642,RiddaBatool,"considering how popular it is ,with it being played in almost every variety show for past 5 years, why only 16M?
Is it because of less international fans knowing about the actual mv?",79개
643,가식,출석했습니다,0개
644,퓨턴부계,이거 영상에 올려두 돼나요??,2개
645,승우,이것이 봄의 캐롤이다,1개
646,우너주니,2020.09.30 이 노래가 로이킴 봄봄봄 보다 조회수가 낮다는게 이해가 안간다,1개
647,모바일잼,"어우... 방탄 댓글이 뭐이리 많어...
싹 다 내리면 안되냐..... 
외국인들아 ㅎㅎ 이노래를 모르면 싹 꺼져. 방탄 관련된 영상에 가라....",41개
648,태송,첫 소절만 들어도 지린다ㄹㅇ,0개
649,찌개빱김취보큼밥,언제나̆̈ 좋다̆̈.항상🌸,0개
650,러브햇님,ㅇㅈ,0개
651,채은성No55,크  장범준 노래 진짜 잘한다,0개
652,VeroAlvez,"esta canción es preciosa, no me sorprende que haya estado en el top de melon durante tanto tiempo",0개
653,이솜규,실버 판테오노오오옹ㅇ오노ㅗ오농,0개
654,2518양승원,몇 번 들어도 지겹지않아..,0개
655,c,오늘 춥다.. 봄이 빨리 오길 기다리며.20201103,0개
656,NgaTrn,Bản thánh ca mùa xuân ♥️,1개
657,옥이,헐 저 여고생이 프로듀스101 강시라였어?ㅋㅋㅋㅋ 시라님 요새 뭐하세요ㅠ,0개
658,이랑바라기,2021년에도 들어야징~!,0개
659,MachuRA,슬슬 기어올라올때가 됬는데,0개
660,V흉물필드,ㅋㅋㅋ여자보러 온게아니라 남자셋이서 같이 벚꽃보러 거기까지 왔네ㅋㅋㅋ,19개
661,SAM옹Fortez,Who's who? I really love this song! Unique and not-a-kind-of-kpop song! Hwaiting BuskerBusker!,3개
662,박정수,벙꽁엥딩잉종빵링왕씅뿡~!,1개
663,찐따심리학과명예교수,2021년 봄에 다시 올께요,0개
664,IdaRozalina,Lagu favorit dari jaman masih muda sampai jadi mamak mamak. ;),0개
665,Hyeonpihcc,ㄹㅇ 1년 단위로 댓글창 새로고침 되는곳...너무 좋은 노래,0개
666,폼뜨루,"개인적으로 지금 나오는 봄 관련 노래보다는
벚꽃엔딩,봄봄봄이 훨씬 좋음",1개
667,서니,이놈의 코로나 ㅠㅠ,0개
668,강성오,여친대신 코로나랑 벚꽃봤네 내년에는 코로나대신 내옆에 여친이 있기를....,1개
669,마샤,그대여 그대여 (벛꼿나무에게),0개
670,남태민,4학년때 선생님이 좋아하셨는데....,0개
671,장범준치는기타,실버판테온다음으로 조회수 잘나감,1개
672,구독취소해주세요,봄이 아니지만 듣는다~,0개
673,잼글이,노래 핵좋다!!!,0개
674,도민수,대바좋아ㅠ,0개
675,권진우진우,이노래강추!!!,1개
676,태싹이허니YouTube,이 노래는 봄과 관련된 영화 주제곡으로 해야됨,1개
677,Wiitubeaccount,It's that time of year to start listening to this song ^^,4개
678,노바뤼,7년전...,0개
679,정자매튜브,너무 멋진 모습 그대로 😙😃😘,0개
680,추억,또 시작인것 같네 좀비들... 추천영상에서 슬슬 올라오는것 보니.,67개
681,생각하는사람,토기 머야 커엽잔아,1개
682,SheilyChoquePlatero,😌👌💜,0개
683,조수현,플레를갈거야~,0개
684,히죽히죽,얼마남지않았어요^^^^^벚꽃좀비,11개
685,HoyTingChannel,"come here, not bcs BTS but bcs I like this sooo much from 2013 ㅠㅠ",1개
686,자취남부산,전설의 시작,0개
687,프로불편러,또왔냐? 출첵하고가라ㅡㅋ,1개
688,건희,어째서 우리나라 노래인데 외국인도 많네,1개
689,MeilaniEnsanita,I'am so love with this song and I watching because jungkook and j-jhope singing this song in run bts😍😍😍😍😍😍😍😍😍😍😍,207개
690,느루,와 ㅋㅋㅋㅋ이게 8년 전 거라고?ㅋㅋㅋㅋ말도 안돼,0개
691,,2020 3 29  22:00,0개
692,ic00nicmeh,fools,0개
693,NK뉴코아,이쯤되면 조회수 1억쯤 되야하지 않나 매년봄마다 듣는노래인데..,1개
694,엿먹어라,비록 올해봄은 코로나때문에 즐기지못했지만 내년봄에는 행복한 댓글만 있기를 내년에 뵈요,1개
695,석정원,와.. 벌써 8년전이네.. 세월 진짜 빠르다..,0개
696,께끼씨빡,오늘은~ 우리 같이~플레를 갈꺼야~,0개
697,uanchi,💕💖,0개
698,maniachik92,time for the song to come back again,7개
699,양지훈,조회수 2416만명중에 1000회는 나다 ..ㅎㅎ(노래 진짜 좋네요),0개
700,김민준,ㅋㅋㅋ티비에 나온 여자를보고 반한게 아니라 여자 뒤에있던 꽃나무를보고 반한거였네,0개
701,,노래가참좋아요,1개
702,최승환,친구들 이제 스근하게 준비해야지?,168개
703,rohgu1231,형님 골드가셨다는데..,0개
704,전준영,코로나 해결 되라,0개
705,장태훈,어 형 나 또 왔어,0개
706,zzZ,언제바도 띵곡이에요 사랑해요💕,0개
707,R,어차피 이 노래 들으면서 벚꽃 구경하러 간다고 해도 형누나들한테는 여전히 안생기는 솔로인데다가 커플인데 금방 깨져서 솔로 되면서..,1개
708,김한수,성지 순례,0개
709,BobgwaDeapeasamgyeopsal,현 대민요 입니 다?한국의,1개
710,HelloJenny,"You, you,
you, you

Today, let’s walk together on this street
How is this lullaby that
you hear on this night?
I hold hands with you, whom I didn’t know
As we walk together with this unknown trembling

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

Oh yeah

You, now let’s hold hands on this street
How is this love song
that you hear right now?
I hold hands with you, whom I love
As we walk together on this unknown street

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

When the wind blows,
my heart sounds to
pound without knowing
When the wind blows,
from way over there,
I keep seeing you
When the wind blows,
my heart sounds to
pound without knowing
When the wind blows,
from way over there,
I keep seeing you

There are many lovers who are in love
There are many unknown friends
There are many scattered cherry blossom petals
I like it

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

As the spring wind blows
The scattering cherry blossom petals
Spread out on this street
As we walk together

You, you, you, you",2개
711,강지운,"Jhope and jk say this music. Yes I know. Because this music is very famous in Korea.
But you must be well-mannered here.
Don't say bts. Understand?",58개
712,도민수,이 노래 뭔대 이러게 좋아,0개
713,lilillllliii,8년전 ㄷㄷ,0개
714,부리콕콕,이게 8년전 ㅎㄷㄷ,0개
715,함경도해적왕,하 저때 봄만 하더라도 미세먼지는 못 들어봤고 황사 좀 온다고만 들었는데,149개
716,꿍리,실버 엔딩,0개
717,황승표,안녕 하세요,1개
718,나은경,노래좋다...,0개
719,SJL,벚꽃잎이 다 떨어져서 아쉬워요...,0개
720,thelauragaio,"if you look at the video stats, you can see their views always jump up in april, right at the begining of spring. i wonder why..... hahahahahahahaha",4개
721,happydonation,방탄이 유명한건 알겠는데 제발 여기와서 ㅇㅈㄹ 떨지말자,23개
722,wannaonesshit,2020,0개
723,63상자,아 여친 사귀고싶다.....,0개
724,1럭키,연예게팥 팅!!!,0개
725,도둑밥,올해 봄은.......ㅎ,0개
726,I누,봄 한정 애국가,1개
727,성이름,1:15 양세찬인줄,0개
728,유자citron,1:33 난 언제쯤 둘이 걸을수 있을까?,0개
729,강제규,ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ0.,0개
730,최예진,노래가참좋네요^^♡,0개
731,임규자,코로라때문에 너무나 속상해,0개
732,해선돈이깡패다,"벗꽃이 그립고.. 지금이 너무 답답하다.
다 힘든거 아는데. 마음대로 못 나가니
마음이 지쳐간다.",0개
733,우주쪼꼬미,이거야..,0개
734,황승표,벚꽃 엔딩 최고,2개
735,Helmy,i fell in love with this song since it release..and somehow it will always come back to me from time to time..,1개
736,큐브소년,노래🎤가 너무 좋요😀😀😀😀,0개
737,GenevaGooding,🌸,0개
738,이혜주,"와 벚꽃엔딩으로 오랜만에 들어봤어요
와 짝짝짝 👏👏👏",0개
739,키즈개그,토끼보다 강아지가 더 귀여운,0개
740,leeken,겨울에 들어도 좋네,0개
741,Sddyy,정확히 8년전ㄷㄷㄷㄷ,0개
742,한창한,2666,1개
743,FrismStudio,"여기서 BTS 가 왜나와 

외국인들은 여기와서 BTS ㅈㄹ인가 ㅋㅋ

명곡 망치지 마시길",110개
744,gugugugu,8년 지났는데 내용이 동화적이라 별로 촌스럽지도 않네 ㅋㅋㅋㅋ 대단하다 ㄹㅇ,1개
745,까마쿤,"군대있을때 이 노래가 나왔는데 들을때마다 얼마나 탈영하고싶던지,, 그게 벌써 8년전이네",1개
746,진원,아직 벚꽃 안폈는데 벌써 1위 ㅋㅋㅋ 벚꽃연금ㅋㅋㅋㅋ,50개
747,wonsi,8년전 노래지만... 넘 좋다,0개
748,dd,6/27,0개
749,좡좡,"I know BTS is a cool group. But this is not BTS's song.. This is Busker Busker's song... Please refrain from mentioning BTS..😅

방탄이 멋있는 그룹이란 것은 알지만, 이 노래는 버스커버스커 노래예요.. 방탄소년단에 대한 언급은 삼가주세요..!!!!😅",73개
750,구리,ㅋㅋ누가 이걸보고 코로나가 판치는데 벚꽃을 보러,0개
751,다희,이제 슬슬 모이겠다ㅎㅎ,1개
752,엄마미미,에이 아주 좋아 막내 느낌이야 무슨 소리야 그게 나도 알고 싶어,0개
753,씹덕,"""실버 판테온""",2개
754,잡늬,이게 진짜 명곡이지,0개
755,묭이리,전설의 시작,0개
756,s아리,긔염긔염ㅎ❤😘,0개
757,NadiaRivera,Esta canción es muy linda 🥰🥰,0개
758,heylee,"Dear Army, please stop commenting about how you got here from Jungkook and Hoseok. We get it. It's good you found the song but it's disrespectful to the artists when you comment about another celebrity. 

This goes for all other fandoms as well and different music videos too. We all know you would get angry if someone commented about another celebrity on their video. 

Have some respect for these people. I hate to type this out but it has to be said.

Please just enjoy the song and keep who you got it from to yourself. This comment section is filled with BTS comments. We need comments supporting Busker Busker. You can support BTS on their channels, not here or any other non-related BTS video/channel",370개
759,sehee,봄만 되면 생각나..,0개
760,mm,진짜 노래하나 잘만들어서 매년봄에 지갑 두둑해지겠네,46개
761,위너,2020년 04월에 들으러 왔다!✋,0개
762,사랑해요입분,저이집에와주새요 휴팰리스401,0개
763,마블파이youtube,장범준님 짱,0개
764,불타올라라흥의민족대한민국,와..다리우스 버프가 시급하내요..,0개
765,Wonder,벚꽃연금.,0개
766,BOEMJUN정,팩트:3명이 것고있음,0개
767,한창한,김성일,1개
768,표보리,히든싱어듣고왔는데,0개
769,NicolDiaz,Alguien está aquí por Fools? (人 •͈ᴗ•͈)💕,7개
770,김수겸,진짜 나두,0개
771,이름,1학년때 국도 지나면서 들었던게 아직도 기억난다... 그립다ㅠ,0개
772,HngAnhMai,OLD but GOLD,0개
773,서현하튜,제가 그림뮤직미디오도 했어용 (2학년때),0개
774,김갱진,이노래가 벌써 8년전꺼네.. 초등학생때 노래방가면 이노래만 부르고다녔는데,1개
775,신혁주,봄 오면 거리에서 한번쯤 듣는다.,0개
776,게임건우의,역시 무한도전에서 스피드차로 엄청 달렸으니 고장날 만 하지 ㅋㅋ,0개
777,펜타곤드레밥,또 너냐....,0개
778,서니,꽃봄이 온다,0개
779,AdeliaEka,I'am here because Jungkook 😍,1개
780,RayYu,This mv is freaking adorable :3,22개
781,lol,"괜히 봄마다 다시 뜨는게 아님..
노래가 진짜 봄에 맞게 설렘",70개
782,주라스,실버엔딩 ?  플레엔딩 ?,0개
783,국카스텐,"계속 봄마다 찾아와주니
오히려 반가운 친구가된것같다
얼마남지않은내년에도 꼭다시 찾아와주길",137개
784,,벚꽃이 왔다,0개
785,새벽야채,장범준 정말 천잰가,0개
786,다룬다룬,썸넬에 왠 데이브가..,1개
787,아깅우다,솔로가 이영상을 싫어합니다,0개
788,잉맨,"조아,하다와 행복한 한해 보내세요^^",0개
789,승욱노,뮤비 반전이노 ㅋㅋ,0개
790,짓쿠,"새벽에도듣기
1시1분",0개
791,llimky,슬슬 쿨돌았지,0개
792,머왜,온라인클래스 땜에 들으러왔다,0개
793,이재원,와 벚꽃엔딩은 진짜 봄연금수준이네,4개
794,츄밍,"뒷세대 교과서에 그 당시 봄만되면 울렷던 민요라고 실릴거라는 분들 아주 단단히 착각하고 계신게있음
뒷세대 봄에도 이 노래는 울릴거임",269개
795,,"코로나 때문에 힘드시죠?..
이 글을 보시는 0.00000000000001%분들이라도 행복하시고 마스크 벗고 다니는 세상을 바랍시다!",2개
796,K네오,"2020년은 특별할줄알았는데  코로나때매
찐짜 특별하게 됐네ㅜㅜ 벚꽃도 코로나 때매 못봐서  이노래로 다시 본다...모두 화이팅!..",1개
797,소소,봄봄봄 버리고 들으러 왔습니다,495개
798,크롱,실버를 지나 골드를 지나,0개
799,happyday,이노래는 질리지가않네 참신기해 ㄷㄷ 노래 진짜잘뽑앗다,76개
800,TT,"It's been 3 years since I got to know this beautiful song and yet every spring I listen to this song and enjoy cherry blossom.
The way to feel good to cherryblossom is same even in different coutry,Japan.",3개
801,tenerifesea,5 years later.. only found out about this song,4개
802,EghaDies,"when i was heard this song as a backsound on the return of superman, and suddenly wanted to listen again and again... (:",4개
803,Arummeg,😍😍,0개
804,조미닉,실버판테온의 지갑이 두둑해지는 노래,104개
805,SamuelSavary,ALL HAIL THE CHERRY TREE!!! XD,4개
806,Rapmonster,بصراحة لهلة ما عرفت الشي الحلو فيها لحتى الكوريين ميتين عليها😅,3개
807,amohamoud,this will never get old along with all of busker busker's older songs,21개
808,김시윤,형 다시 올라가야지?,1개
809,박요한,데이브인가?,0개
810,지환의열정TV,노래로 잠시 '벚꽃감성'에 빠져 보겠습니다. ㅎ,0개
811,어누다,??이게 무슨 8년전에야 벌써,0개
812,이인숙,"둔ㄱ
.",0개
813,열심도라몽,와아 8년전,0개
814,한겔,E학습터땜에 온사람 손~,0개
815,Iraemanurung,My fav song,0개
816,이고양,장범준 노래 다른 노래도 다 잘부러......,0개
817,우병선0327,코로나 없어지면 참 좋은 데 ~😷😪,0개
818,삼성큐XHARKFXNAME삼성큐,안동 근처에사는 사람인데 산불이...ㅠ,0개
819,사랑해요입분,A lot of,0개
820,OrbitOnceAround,Released 2 years ago and still manages to creep into the top 10 instiz music charts.,3개
821,Blfan,I like the part were the runner is about to pass out and they are like fk u we have bikes. Lol is only me?,3개
822,heyimawine,This song is like everywhere. Many variety show use this as BGM since it's spring.. 😂👍👍,15개
823,NguynSu,15-4-2019 cherry blossom ending <3,4개
824,PokerFace,Am I the only one who came here from looking at the best selliing South Korean singles of all time?,103개
825,MinghaoLL,oh wow I have heard this song for soooo many years and I just realized he's the owner of this song!! through TROS HHAAHAH Appa fighting!!!!!,169개
826,tubebk,설마 2020?,0개
827,AfrinaFinaa,aw gemes,0개
828,멋진인생,이게 팔년이나됐노 ㄸ,1개
829,예예,ㅎㅎ,0개
830,linhphm,"아무래도 봄 맞게
이 노래 생각 나네요",0개
831,은경TVBEKTV,"너무 버스커들이 그리워요
속히 컴백해주세여",0개
832,이미현,벚꽃 엔딩을 너무 너무 많이 봐서 좋았어요,0개
833,신성미,"응원합니다,",0개
834,초아,모두코로나조심하길!!,0개
835,뀨,이 노래가 벌써 8년이나 됬다니...,0개
836,겨리,범준이 형 스킨 지를 시기 왔네,0개
837,왕두콩,아직보는 사람많네,1개
838,Luisalulubel,"Se vc é brasileiro e gosta de Busker Busker, vai gostar do meu canal 🥰",0개
839,폼뜨루,아마 벚꽃엔딩은 봄이라는 계절이 없어지는 날이 안오는이상 영원할거라 본다,1개
840,성중,벌써 8년전 노래지만 매년 봄마다 회자되며 장범준 돈방석에 앉게해주는 띵곡,0개
841,뽀꼬단,실버판테온,0개
842,페충이,이제 다시 이노래는 흥한다,170개
843,너와나의약속,와,0개
844,Meada0,My co-teachers told me before that this is the one song that must be played every spring. Gj guys =D!,3개
845,안상우,그 댓글 어디갔지 만약 미래에 봄이 사라지면 이노래를 들려주면서 이게 봄이였다고...,6개
846,나른,"와.... 이거 보니까 갑자기 시간의 흐름이 체감 된다.....
갑자기 슬픈기분",94개
847,에코,"초등학생의 봄이끝나네요 ㅎㅎ
이번에는 행복한 운동회도못하고 끝나는 봄이내요 인생에 몇번없는 소풍,운동회,입학식,졸업식이 코로나로인해 끝나네요...
코로나는가고 행복이오길",1개
848,슬슬뺄께,버스커버스커 좋았는데,0개
849,YaGuii,아마도 아주 오랫동안 봄을 대표하는 노래는 바뀌지 않을듯...ㅎㅎㅎ,0개
850,최강민,이 노래를 들으면 뭔가 대학교 캠퍼스 앞 벚꽃이 흩날리면서  남친룩과 여친은 아담하고 귀여운 룩을 입고 같이 웃으면서 사뿐사뿐 걸은거 같은  데.................. 현실이 참 ㅋ,1개
851,김안나,남코치님 팬이에요,0개
852,이재현,2020년 유일하게 이 노래가 거리에서 안 들렸네,0개
853,김재원,롤 10년 체감 ㅈ 되는데 벛꽃엔딩이 7년 와........미쳤다.......,0개
854,이정동,2018 성지순례 여기모여라!,107개
855,하트,아 코로나 종식 되고 마스크 안 쓰고 놀러 나갔으면..,0개
856,고종국,2020년4월1일시청함,0개
857,녕거,"얘들아 올해도 들어야지 
하지만 방에서..",0개
858,rohgu1231,"저 얼굴에  저 목소리에... 정말 부족할 게 없을 것 같아서 좋겠네요...






또 롤은 골드고... 저는 언랭인데...",0개
859,Bogungeosa,와 이게 나 초1 때 나왔구나,0개
860,lilee,"I've been searching for this song since 2015. 3 years!!
I heard it in an award show and searched for 3 years. Downloaded every app like shazam.
I finally came upon its name recently and i cannot be happier.
This songs brings me so much joy and happiness",63개
861,MM,"Wow. This is the best selling single ever in Korea today. 7,000,000+ sales. 

Let that sink in.",7개
862,애국시민,It's spring again and I came here listen this song again ㅋㅋ,11개
863,LoveYourself,They all came for the cherry tree !! This is the best MV ever ..😂😂,20개
864,피즈치자,콧소리 너무 많이 나는거 아닌가 아니면 원래 목소리가 이런건가,0개
865,나는나다,엔딩이라매요; 벚꽃엔딩이 아니라 네버엔딩임,1개
866,쫀득쫀득찹쌀떡,근데 가끔 그림체가 나오는데 그 그림체 마다 연기가 피어오르는데 음...,0개
867,김진우,장범준은 통통한 우짱같아,0개
868,Sicario,50년지나도 봄엔 1위곡이겠다,0개
869,이혜주,뛰어가면은 힘들지 않을까.......,0개
870,주상연,매년 봄마다 들어서 질릴법도한데 길거리에서 들리면 항상 뭔가 설렘,25개
871,연초연어초밥,2020년 이후에 또 들으러 오는사람~~?,0개
872,카보베르데,응 코로나,0개
873,lateLoin,코로나 언제가나 싸발,0개
874,스레키150,데이브?!!!!,0개
875,hyeongwook,지금 시각 기준으로 멜론 차트 50위까지 올라간걸보면 이제 슬슬 장범준의 벚꽃연금시기가 온듯염,56개
876,사랑해요입분,인천,0개
877,고등어,이 형님 판테온 하느라 바쁘시답니다,0개
878,코리안no1,버스커 버스커는 계절들 중에 봄이 제일 좋으시겠네,0개
879,손주,실버판테온,0개
880,SeedlessWatermelon,Pretty amazing how this song is on the chart again,4개
881,YejiChung,"this song, video, and band is so cute",3개
882,강홍,곧 다시 1위할 노래,56개
883,과니랑,와 이노래 지금 초등학교 1학년임,0개
884,pacok9748,"2020.04.21   이후 출책
👇👇",9개
885,ElizabethKing,이 노래를 처음 들었던 그 때로 둘아가고 싶다.,0개
886,강제규,봄바람이  4월5일에  불어라  그래라  벛,0개
887,악꺄,봄봄봄도 가서 이제 갓꽃엔딩으로 갈아탑니다.. 갓갓갓꽃엔딩..,38개
888,정복자누누,나무를 사랑한 3명,0개
889,DiuHngPhm,2020404 🙆💚🌸 노래 좋아,0개
890,응응,죄송해요..8년동안 뮤비가 있는 줄 몰랐어요...,0개
891,유포딸,지렸다.....,0개
892,type1,2012년 내 대학교 1학년 생활을 꽉 채웠던 노래,0개
893,사람,와 대박 띵곡이다,0개
894,IgaAllen,봄마다 나타나서 1위하는거 정말 대단한 듯.....,0개
895,강제규,4월5일에  피는  벚곷,0개
896,tls,히든싱어 보고 온사람,0개
897,김연우,벚꽃 엔딩오빠잘생겼어서요,0개
898,,이건 교과서 실릴듯,0개
899,감자하우스,올해도 여친이없다 하지만 요번봄은 특별하다 시발 군대간다,68개
900,송태민,이게 벌써 9년이나 지난 곡이라니.... 봄을 완벽하게 표현한노래다...,0개
901,BagasHP,ilikeit!,0개
902,람사,장범준이 있네,0개
903,yang먹꼬또먹고,장범준이당,0개
904,,하...코로나가 없어졌으면 이 노래처럼 평온해질텐데..,0개
905,김평안,그대어?,0개
906,AhnSoYon,우리 옷 버스까 버스까,0개
907,ohrew,09년생인데 4살에 처음 들었을 때 그 감성 잊지 못 하겠네요..요즘 애들은 모르겠지..? 불쌍하다ㅠㅠ,8개
908,탄모,데이브형이여기에?,0개
909,KimchiSlice,썸넬보고 내가 이 노래를 듣다말았나 생각했는데,0개
910,악몬,와,0개
911,HyeJeong,솔크인사람,0개
912,손인혜,와,0개
913,조티,장범준과 아이들의 '벚꽃연금',0개
914,owenLee,범준형님 지갑 확인좀,0개
